title,url,price_raw_orig,price_million_final,price_billion,price_vnd_original,location,district,area_m2,snippet
"Bán nhà 4,5 tầng tại Di Trạch Hoài Đức Hà Nội giá 6 tỷ",https://homedy.com/ban-nha-rieng-huyen-hoai-duc-ha-noi/45-tang-tai-di-trach-gia-6-ty-es3155731,6 Tỷ,6000.0,6.0,6.0,"Huyện Hoài Đức, Hà Nội",Huyện Hoài Đức,64.0,
"Bán tòa dòng tiền tại Minh Khai Bắc Từ Liêm Hà Nội giá 17,8 tỷ",https://homedy.com/ban-nha-rieng-quan-bac-tu-liem-ha-noi/toa-dong-tien-tai-minh-khai-gia-178-ty-es3130932,"17,8 Tỷ",17800.0,17.8,178.0,"Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,64.0,
Bán tòa dòng tiền tại Nhật Tảo Đông Ngạc Bắc Từ Liêm Hà Nội giá 31 tỷ,https://homedy.com/ban-toa-dong-tien-tai-nhat-tao-ngac-bac-tu-liem-ha-noi-gia-31-ty-es3114906,31 Tỷ,31000.0,31.0,31.0,"Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,64.0,
Bán tòa dòng tiền tại khu phân lô Vân Canh Hoài Đức Hà Nội giá 23 tỷ.,https://homedy.com/ban-nha-rieng-huyen-hoai-duc-ha-noi/toa-dong-tien-tai-khu-phan-lo-van-canh-gia-23-ty-es3142539,23 Tỷ,23000.0,23.0,23.0,"Huyện Hoài Đức, Hà Nội",Huyện Hoài Đức,64.0,
Bán nhà 6 tầng tại Xuân La Tây Hồ Hà Nội giá 28 tỷ,https://homedy.com/ban-nha-rieng-quan-tay-ho-ha-noi/6-tang-tai-xuan-la-gia-28-ty-es3154202,28 Tỷ,28000.0,28.0,28.0,"Quận Tây Hồ, Hà Nội",Quận Tây Hồ,64.0,
Bán tòa dòng tiền tại khu CNC Hòa Lạc Tân Xã Thạch Thất Hà Nội giá 30 tỷ.,https://homedy.com/ban-nha-rieng-huyen-thach-that-ha-noi/toa-dong-tien-tai-khu-cnc-hoa-lac-tan-xa-gia-30-ty-es3116984,30 Tỷ,30000.0,30.0,30.0,"Huyện Thạch Thất, Hà Nội",Huyện Thạch Thất,64.0,
"Bán nhà ngõ 41 Thái Hà, Đống Đa, 59m² nở hậu, giá 13.5 tỷ",https://homedy.com/ban-nha-rieng-quan-dong-da-ha-noi/ngo-41-thai-59m-no-hau-gia-13-5-ty-es3164528,"13,5 Tỷ",13500.0,13.5,135.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,59.0,
"Cần bán gấp nhà phân lô phố Xuân Thủy 35m2, 7T, thang máy, full nội thất, ngõ thông kinh doanh.",https://homedy.com/ban-nha-rieng-quan-cau-giay-ha-noi/can-gap-phan-lo-pho-xuan-thuy-35m2-7t-thang-may-full-that-ngo-thong-kinh-doanh-es3164495,"11,7 Tỷ",11700.0,11.7,117.0,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,35.0,
Bán căn 2n1 đẹp Smart City,https://homedy.com/ban-can-ho-quan-nam-tu-liem-ha-noi/2n1-dep-smart-city-es3164488,"4,65 Tỷ",4650.0,4.65,465.0,"Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,64.0,
Bán căn hộ giá tốt nội thất đẹp 2N1,https://homedy.com/ban-can-ho-quan-nam-tu-liem-ha-noi/gia-tot-that-dep-2n1-es3164486,"4,4 Tỷ",4400.0,4.4,44.0,"Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,64.0,
Trường Chinh - Thanh Xuân - 38m2 - 11.8 tỷ . Ngay Ngã Tư Sở,https://homedy.com/ban-nha-rieng-quan-thanh-xuan-ha-noi/truong-chinh-38m2-11-8-ty-ngay-nga-tu-so-es3164477,"11,3 Tỷ",11300.0,11.3,113.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,38.0,
Chính chủ cần bán Nhà Liền kề khu Nguyệt Quế Vinhomes Riverside,https://homedy.com/ban-nha-biet-thu-lien-ke-khu-do-thi-vinhomes-riverside/chinh-chu-can-nguyet-que-es3164454,35 Tỷ,35000.0,35.0,35.0,"Quận Long Biên, Hà Nội",Quận Long Biên,64.0,
Siêu phẩm Ngoại Giao Đoàn có một không hai,https://homedy.com/ban-can-ho-toa-nha-n01-t8/sieu-pham-ngoai-giao-doan-co-mot-khong-hai-es3164327,"16,2 Tỷ",16200.0,16.2,162.0,"Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,64.0,
"(Cực Hiếm)-Chung cư Đền Lừ, 2PN + 2WC, DT 100m2 đủ nội thất, cực đẹp thoáng. Giá chỉ 4,25 tỷ",https://homedy.com/ban-can-ho-quan-hoang-mai-ha-noi/cuc-hiem-chung-cu-den-lu-2pn-2wc-dt-100m2-du-that-dep-thoang-gia-chi-425-ty-es3164445,"4,25 Tỷ",4250.0,4.25,425.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,100.0,
VIP - Bán Skyvilla Vinhome Metropolis - Trung tâm quận Ba Đình ( bàn giao thô) view Hồ Tây,https://homedy.com/ban-can-ho-vinhomes-metropolis/vip-skyvilla-vinhome-trung-tam-quan-ba-dinh-giao-tho-view-tay-es3137109,Thỏa thuận,,,,"Quận Ba Đình, Hà Nội",Quận Ba Đình,64.0,
Siêu Víp - Duplex The Zei 186m2 (bàn giao thô) view sân động Mỹ Đình - không gian sáng tạo,https://homedy.com/ban-can-ho-the-zei-my-dinh/sieu-vip-duplex-186m2-giao-tho-view-san-dong-khong-gian-sang-tao-es3153558,Thỏa thuận,,,,"quận Nam Từ Liêm, thành phố Hà Nội",quận Nam Từ Liêm,186.0,
Skyvilla  Green Iconic Long Biên - Không gian sống đẳng cấp  ( ban công siêu lớn ) Lh 0987106521,https://homedy.com/ban-can-ho-sunshine-green-iconic-long-bien/skyvilla-khong-gian-song-dang-cap-cong-sieu-lon-lh-0987106521-es3127794,Thỏa thuận,,,,"quận Long Biên, thành phố Hà Nội",quận Long Biên,64.0,
VIP  - SkyVilla 300m2 Dreamland Bonanza  Full nội thất - Phố Duy Tân Cầu  Giấy  Lh 0987106521,https://homedy.com/ban-can-ho-dreamland-bonanza/vip-skyvilla-300m2-full-noi-that-pho-duy-tan-cau-giay-lh-0987106521-es3161275,Thỏa thuận,,,,"Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,300.0,
Penthouse Mulberry Land 485m2 Siêu phẩm biệt thự trên không - Không gian xanh đẹp nhất Q.Hà Đông,https://homedy.com/ban-can-ho-mulberry-lane/penthouse-land-485m2-sieu-pham-biet-thu-tren-khong-gian-xanh-dep-nhat-q-ha-dong-es2130649,Thỏa thuận,,,,"Quận Hà Đông, Hà Nội",Quận Hà Đông,485.0,
Penthosue 250m2 Sunshine Green Iconic - Long Biên View hồ Hamonny ( tầm view không giới hạn),https://homedy.com/ban-can-ho-sunshine-green-iconic-long-bien/penthosue-250m2-view-hamonny-tam-khong-gioi-han-es3161770,Thỏa thuận,,,,"quận Long Biên, thành phố Hà Nội",quận Long Biên,250.0,
Bán Penthouse Vip nhất The Zei - Mỹ đình   Full đồ 186m2 (Đã có sổ) Lh 0987106521 Ngày 20/08/2025,https://homedy.com/ban-can-ho-the-zei-my-dinh/penthouse-vip-nhat-full-do-186m2-da-co-so-lh-0987106521-ngay-20-08-2025-es2847799,"20,5 Tỷ",20500.0,20.5,205.0,"quận Nam Từ Liêm, thành phố Hà Nội",quận Nam Từ Liêm,186.0,
$ Chính chủ muốn bán nhà yên lạc nhỉnh 20 tỷ giá rẻ nhất hai bà trưng,https://homedy.com/ban-nha-rieng-quan-hai-ba-trung-ha-noi/chinh-chu-muon-yen-lac-nhinh-20-ty-gia-re-nhat-es3164334,Thỏa thuận,,,,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,64.0,
"Bán Gấp Nhà Đẹp Liền Kề KĐT Văn Khê, Hà Đông- Phân lô, Vỉa hè, oto đỗ 24/24; Gần KĐT An Hưng",https://homedy.com/ban-nha-biet-thu-lien-ke-quan-ha-dong-ha-noi/gap-dep-kdt-van-khe-phan-lo-via-he-oto-do-24-gan-an-hung-es3164304,"17,4 Tỷ",17400.0,17.4,174.0,"Quận Hà Đông, Hà Nội",Quận Hà Đông,64.0,
Bán nhà Đại La 15m ra mặt phố 50m2x6T thang máy,https://homedy.com/ban-nha-rieng-quan-hai-ba-trung-ha-noi/dai-la-15m-ra-mat-pho-50m2x6t-thang-may-es3164238,Thỏa thuận,,,,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,15.0,
"Bán lô đất Lệ Chi, Gia Lâm 110m2x5m, oto tránh",https://homedy.com/ban-dat-huyen-gia-lam-ha-noi/lo-le-chi-110m2x5m-oto-tranh-es3163873,Thỏa thuận,,,,"Huyện Gia Lâm, Hà Nội",Huyện Gia Lâm,110.0,
"Bán Gấp Nhà Khương Hạ Nhà đẹp 40m2 5 tầng 8,6 Tỷ",https://homedy.com/ban-nha-rieng-quan-thanh-xuan-ha-noi/gap-khuong-dep-40m2-5-tang-86-ty-es3164232,"8,6 Tỷ",8600.0,8.6,86.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,40.0,
"Nhà đẹp full nội thất 5PN, ở luôn, ôtô đỗ cửa hiếm khu Tây Sơn-Nguyễn Trãi-Ngã Tư Sở- Trường Chinh",https://homedy.com/ban-nha-rieng-quan-thanh-xuan-ha-noi/dep-full-that-5pn-o-luon-oto-do-cua-hiem-khu-tay-son-nguyen-trai-nga-tu-so-truong-chinh-es3164223,"11,5 Tỷ",11500.0,11.5,115.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,64.0,
"Bán liền kề 45, 100m2 view vườn hoa tại KĐT Hinode Royal Park Kim Chung - Di Trạch, giá 19,4 tỷ",https://homedy.com/ban-nha-biet-thu-lien-ke-hinode-royal-park/45-100m2-view-vuon-hoa-tai-kdt-kim-chung-di-trach-gia-194-ty-es3164215,"1,94 Tỷ",1940.0,1.94,194.0,"huyện Hoài Đức, Hà Nội",huyện Hoài Đức,100.0,
Chính chủ bán chung cư A1 Xã Đàn - Khâm Thiên - Ô Chợ Dừa - Đống Đa - Sổ hồng vĩnh viễn - Full đồ,https://homedy.com/ban-can-ho-quan-dong-da-ha-noi/chinh-chu-chung-cu-a1-xa-dan-kham-thien-o-cho-dua-so-hong-vinh-vien-full-do-es1753833,900 - 1020 Triệu,960.0,0.96,9001020.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,64.0,
"Giảm sâu - bán căn hộ chung cư T1 Đội Cấn - Giang Văn Minh - Ba Đình, sổ hồng vĩnh viễn, về ở ngay",https://homedy.com/ban-can-ho-quan-ba-dinh-ha-noi/giam-sau-chung-cu-t1-doi-giang-van-minh-so-hong-vinh-vien-ve-o-ngay-es2755795,900 - 1000 Triệu,950.0,0.95,9001000.0,"Quận Ba Đình, Hà Nội",Quận Ba Đình,64.0,
"Nhà đẹp Nguyễn Đức Cảnh gần Hồ Đền Lừ – Kim Đồng DT61Mx7T,MT4,5M, gara ô tô, full nội thất",https://homedy.com/ban-nha-rieng-quan-hoang-mai-ha-noi/dep-nguyen-duc-canh-gan-ho-den-lu-kim-dong-dt61mx7tmt45m-gara-o-to-full-that-es3164170,"23,45 Tỷ",23450.0,23.45,2345.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,61.0,
"Biệt thự, liền kề Eurowindow Twin Park Gia Lâm, chiết khấu lên tới 23,5%, sổ đỏ trao tay",https://homedy.com/ban-nha-biet-thu-lien-ke-eurowindow-twin-parks/park-gia-lam-chiet-khau-len-toi-235-so-do-trao-tay-es3164166,15 Tỷ,15000.0,15.0,15.0,"huyện Gia Lâm, Hà Nội",huyện Gia Lâm,64.0,
"Bán mặt phố Thái Hà 1 mặt phố, 1 mặt ngõ - vỉa hè rộng-kinh doanh sầm- 6 tầng - 135m2 - nhỉnh 60 tỷ",https://homedy.com/ban-nha-mat-pho-quan-dong-da-ha-noi/thai-1-ngo-via-he-rong-kinh-doanh-sam-6-tang-135m2-nhinh-60-ty-es3132134,62 Tỷ,62000.0,62.0,62.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,1.0,
Bán tòa Văn phòng mặt phố Thanh Xuân-Lô góc- Mặt tiền rộng- Kinh doanh sầm uất- 110m - 8T- Hơn 30Tỷ,https://homedy.com/ban-nha-mat-pho-quan-thanh-xuan-ha-noi/toa-van-phong-lo-goc-tien-rong-kinh-doanh-sam-uat-110m-8t-hon-30ty-es3164089,"39,9 Tỷ",39900.0,39.9,399.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,110.0,
Bán mặt phố Kim Ngưu- 2 Vỉa hè rộng- View sông- Kinh doanh- Xây tòa Building tuyệt vời- 228m - 60Tỷ,https://homedy.com/ban-nha-mat-pho-quan-hai-ba-trung-ha-noi/kim-nguu-2-via-he-rong-view-song-kinh-doanh-xay-toa-building-tuyet-voi-228m-60ty-es3151041,60 Tỷ,60000.0,60.0,60.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,228.0,
"360 GIải Phóng Booking sớm có giá chiếu khấu cực kỳ ưu đãi lên tới 7,5%",https://homedy.com/ban-can-ho-quan-thanh-xuan-ha-noi/360-giai-phong-booking-som-co-gia-chieu-khau-cuc-ky-uu-dai-len-toi-75-es3164146,110 Triệu,110.0,0.11,110.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,64.0,
Hồng Mai 50m2 Ô tô tránh - Kinh doanh - 16.5 tỷ,https://homedy.com/ban-nha-rieng-quan-hai-ba-trung-ha-noi/hong-mai-50m2-o-to-tranh-kinh-doanh-16-5-ty-es3164130,"16,5 Tỷ",16500.0,16.5,165.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,50.0,
"34m phố Lạc Hồng đường 6m giá 1,8 tỷ",https://homedy.com/ban-nha-rieng-quan-thanh-xuan-ha-noi/34m-pho-lac-hong-duong-6m-gia-18-ty-es3157529,"1,8 Tỷ",1800.0,1.8,18.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,34.0,
"Bán nhà mặt phố Trần Khát Chân, Hai Bà Trưng 50m² 6 tầng, lô góc, 3 thoáng, giá 21,5 tỷ",https://homedy.com/ban-nha-mat-pho-quan-hai-ba-trung-ha-noi/tran-khat-chan-50m-6-tang-lo-goc-3-thoang-gia-215-ty-es3164125,"21,5 Tỷ",21500.0,21.5,215.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,50.0,
"Bán nhà Tân Mai - Kim Đồng, 18m2 x 3T đẹp, đủ nội thất. Giá chỉ 1,55 tỷ",https://homedy.com/ban-nha-rieng-quan-hoang-mai-ha-noi/tan-kim-dong-18m2-x-3t-dep-du-that-gia-chi-155-ty-es3164088,"1,55 Tỷ",1550.0,1.55,155.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,18.0,
"Bán gấp Nhà Đẹp Ở ngay Gần Phố Bà Triệu, Chợ Hà Đông, Ngã 5 Hà Trì5 tầngGiá chỉ: 7,1 tỷ",https://homedy.com/ban-nha-rieng-quan-ha-dong-ha-noi/gap-dep-o-ngay-gan-pho-ba-trieu-cho-nga-5-tri5-tanggia-chi-71-ty-es3164083,"7,1 Tỷ",7100.0,7.1,71.0,"Quận Hà Đông, Hà Nội",Quận Hà Đông,64.0,
Đất đường ô tô thông MT 6m nở hậu gần trường học,https://homedy.com/ban-dat-huyen-dong-anh-ha-noi/duong-o-to-thong-mt-6m-no-hau-gan-truong-hoc-es3164082,Thỏa thuận,,,,"Huyện Đông Anh, Hà Nội",Huyện Đông Anh,6.0,
Bán nhà: Phố Minh Khai - 6 TẦNG - 33M - có thang máy,https://homedy.com/ban-nha-mat-pho-quan-hai-ba-trung-ha-noi/minh-khai-6-tang-33m-co-thang-may-es3164076,"9,6 Tỷ",9600.0,9.6,96.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,33.0,
"Siêu phẩm Đống Đa Vị trí đẹp 3 Thoáng 50m 16,8 tỷ",https://homedy.com/ban-nha-rieng-quan-dong-da-ha-noi/sieu-pham-vi-tri-dep-3-thoang-50m-168-ty-es3164056,"16,8 Tỷ",16800.0,16.8,168.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,50.0,
"Nhà có Sân rộng gần ĐH Công Đoàn 70m 21,8 tỷ",https://homedy.com/ban-nha-rieng-quan-dong-da-ha-noi/co-san-rong-gan-dh-cong-doan-70m-218-ty-es3164051,"21,8 Tỷ",21800.0,21.8,218.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,70.0,
Bán biệt thự liền kề khu Vinhomes Ocean Park,https://homedy.com/ban-nha-biet-thu-lien-ke-vinhomes-ocean-park/khu-es3161286,"8,9 Tỷ",8900.0,8.9,89.0,"huyện Gia Lâm, TP Hà Nội",huyện Gia Lâm,64.0,
"Bán nhà phân lô, ôtô đỗ cửa phố Tây Sơn, Đống Đa DT 55m2 x6T, thang máy gần ĐH Thủy Lơị",https://homedy.com/ban-nha-rieng-quan-dong-da-ha-noi/phan-lo-oto-do-cua-pho-tay-son-dt-55m2-x6t-thang-may-gan-dh-thuy-loi-es3164037,23 Tỷ,23000.0,23.0,23.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,55.0,
"BÁn Đất 104m2 (Dtích 5,8x18m) chỉ 48tr/m2, Full Thổ Cư 100% Hoà LẠc-Hà Nội",https://homedy.com/ban-dat-huyen-quoc-oai-ha-noi/104m2-dtich-58x18m-chi-48tr-m2-full-tho-cu-100-hoa-lac-es3164035,48 Triệu,48.0,0.048,48.0,"Huyện Quốc Oai, Hà Nội",Huyện Quốc Oai,104.0,
"Quỹ căn VIP view công viên tại Jade Square – Phạm Văn Đồng. Từ 1 tỷ ký HĐMB. Chiết khấu đến 13,5%.",https://homedy.com/ban-can-ho-jade-square/quy-vip-view-cong-vien-tai-pham-van-dong-tu-1-ty-ky-hdmb-chiet-khau-den-135-es3164016,6 Tỷ,6000.0,6.0,6.0,"quận Bắc Từ Liêm, Hà Nội",quận Bắc Từ Liêm,64.0,
Siêu phẩm nhà 2 mặt ngõ Ô TÔ 4 chỗ vào nhà mặt tiền 4m bán NHANH giá siêu hời,https://homedy.com/ban-nha-rieng-quan-ha-dong-ha-noi/sieu-pham-2-mat-ngo-o-to-4-cho-vao-tien-4m-nhanh-gia-hoi-es3160429,8 Tỷ,8000.0,8.0,8.0,"Quận Hà Đông, Hà Nội",Quận Hà Đông,2.0,
Bán nhà phân lô Ngọc Hồi – 6 tầng thang máy - Ô tô ngủ trong nhà,https://homedy.com/ban-nha-rieng-huyen-thanh-tri-ha-noi/phan-lo-ngoc-hoi-6-tang-thang-may-o-to-ngu-trong-es3163993,Thỏa thuận,,,,"Huyện Thanh Trì, Hà Nội",Huyện Thanh Trì,64.0,
"Bán đất mặt ngõ lô góc, ô tô tránh , vuông vắn gần Lê Văn Lương",https://homedy.com/ban-nha-rieng-quan-thanh-xuan-ha-noi/dat-mat-ngo-lo-goc-o-to-tranh-vuong-van-gan-le-luong-es3163988,"12,9 Tỷ",12900.0,12.9,129.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,64.0,
Nhà đẹp 5 tầng thang máy mặt tiền 4m không còn căn nào RẺ HƠN,https://homedy.com/ban-nha-rieng-quan-ha-dong-ha-noi/dep-5-tang-thang-may-mat-tien-4m-khong-con-can-nao-re-hon-es3160431,9 Tỷ,9000.0,9.0,9.0,"Quận Hà Đông, Hà Nội",Quận Hà Đông,4.0,
"Bán nhà phố Xã Đàn, Đống Đa, view hồ Xã Đàn, 2 mặt thoáng vĩnh viễn (0044)",https://homedy.com/ban-nha-rieng-quan-dong-da-ha-noi/pho-xa-dan-view-ho-2-mat-thoang-vinh-vien-0044-es3163991,Thỏa thuận,,,,"Quận Đống Đa, Hà Nội",Quận Đống Đa,2.0,
Siêu phẩm nhà ở kết hợp kinh doanh ngay TT Hà Đông giá SIÊU RẺ,https://homedy.com/ban-nha-rieng-quan-ha-dong-ha-noi/sieu-pham-o-ket-hop-kinh-doanh-ngay-tt-gia-re-es3160561,Thỏa thuận,,,,"Quận Hà Đông, Hà Nội",Quận Hà Đông,64.0,
"Bán 4 căn nhà, sổ đỏ tại dự án SJ Group Nam An Khánh Hà Nội",https://homedy.com/ban-nha-biet-thu-lien-ke-huyen-hoai-duc-ha-noi/4-can-so-do-tai-du-an-sj-group-nam-khanh-es3163976,Thỏa thuận,,,,"Huyện Hoài Đức, Hà Nội",Huyện Hoài Đức,64.0,
"Chính chủ cần bán 4 căn biệt thự liền kề đẹp, giá rẻ nhất dự án ĐT Nam An Khánh TP Hà Nội",https://homedy.com/ban-nha-biet-thu-lien-ke-khu-do-thi-nam-an-khanh/chinh-chu-can-4-dep-gia-re-nhat-du-dt-tp-ha-noi-es2692438,80 - 120 Triệu,100.0,0.1,80120.0,"Huyện Hoài Đức, Hà Nội",Huyện Hoài Đức,64.0,
"Chỉ với hơn 20tỷ quý vị đã có thể sở hữu biệt thự liền kề với DT đất 75m2,DT xây dựng lên đến 318m2",https://homedy.com/ban-nha-biet-thu-lien-ke-huyen-dan-phuong-ha-noi/chi-voi-hon-20ty-quy-vi-da-co-the-so-huu-dt-dat-75m2dt-xay-dung-len-den-318m2-es3163974,"24,5 Tỷ",24500.0,24.5,245.0,"Huyện Đan Phượng, Hà Nội",Huyện Đan Phượng,75.0,
"Bán nhà ngõ Thái Thịnh 1 Đống Đa 51m² 6 tầng thang máy giá 21,6 tỷ",https://homedy.com/ban-nha-rieng-quan-dong-da-ha-noi/ngo-thai-thinh-1-51m-6-tang-thang-may-gia-216-ty-es3163969,"21,6 Tỷ",21600.0,21.6,216.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,51.0,
Bán Gấp - Chung Cư T2 Lê Duẩn - Xã Đàn - Công Viên Thống Nhất - Đống Đa,https://homedy.com/ban-can-ho-quan-dong-da-ha-noi/gap-chung-cu-t2-le-duan-xa-dan-cong-vien-thong-nhat-es1548079,1 Tỷ,1000.0,1.0,1.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,64.0,
Cắt Lỗ - Chung cư A4 Đội Cấn - Ngọc Hà - Ba Đình - Full Nội Thất,https://homedy.com/ban-can-ho-quan-ba-dinh-ha-noi/cat-lo-chung-cu-a4-doi-ngoc-full-that-es1153819,1 Tỷ,1000.0,1.0,1.0,"Quận Ba Đình, Hà Nội",Quận Ba Đình,64.0,
"Bán nhà mặt phố Trường Chinh 52m² 5 tầng thang máy giá 26,9 tỷ",https://homedy.com/ban-nha-mat-pho-quan-thanh-xuan-ha-noi/truong-chinh-52m-5-tang-thang-may-gia-269-ty-es3163885,"26,9 Tỷ",26900.0,26.9,269.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,52.0,
"Bán nhà mới xây, nội thấy đẹp như hình, sẵn ở , DT 45M²*5 tầng, gâng cầu Chương Dương, giá tốt.",https://homedy.com/ban-nha-rieng-quan-long-bien-ha-noi/moi-xay-thay-dep-nhu-hinh-san-o-dt-45m5-tang-gang-cau-chuong-duong-gia-tot-es3163883,"8,9 Tỷ",8900.0,8.9,89.0,"Quận Long Biên, Hà Nội",Quận Long Biên,45.0,
Bán nhà gần chợ vải Ninh Hiệp – Vị trí kinh doanh cực đẹp  •,https://homedy.com/ban-nha-rieng-quan-bac-tu-liem-ha-noi/gan-cho-vai-ninh-hiep-vi-tri-kinh-doanh-cuc-dep-es3163864,13 Triệu,13.0,0.013,13.0,"Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,64.0,
"Bán căn hộ 2PN 2WC, 4,640 tỷ, 55m2 tại Masteri West Heights D , Tây Mỗ . LH  Tuấn 0392969999",https://homedy.com/ban-can-ho-masteri-west-heights/2pn-2wc-4640-ty-55m2-tai-d-tay-mo-lh-tuan-0392969999-es3143077,"4,64 Tỷ",4640.0,4.64,464.0,"Nam Từ Liêm, Hà Nội",Nam Từ Liêm,55.0,
"Bán căn hộ chung cư tại The Sakura toà SA1 - Vinhomes Smart City, 5,965 tỷ, 62 m2. Tuấn 0392969999",https://homedy.com/ban-can-ho-quan-nam-tu-liem-ha-noi/chung-cu-tai-the-sakura-toa-sa1-vinhomes-smart-city-5965-ty-62-m2-tuan-0392969999-es3163863,"5,965 Triệu",5.965,0.005965,5965.0,"Nam Từ Liêm, Hà Nội",Nam Từ Liêm,62.0,
"Bán căn hộ 62m2 tại Masteri West Heights Toà D, Giá 6 tỷ , Gồm 2PN, 2WC Full đồ đẹp.Tuấn 0392969999",https://homedy.com/ban-can-ho-quan-nam-tu-liem-ha-noi/62m2-tai-masteri-west-heights-toa-d-gia-6-ty-gom-2pn-2wc-full-do-dep-tuan-0392969999-es3163862,6 Triệu,6.0,0.006,6.0,"Nam Từ Liêm, Hà Nội",Nam Từ Liêm,62.0,
"Bán CH The Sapphire Toà S203 , Tây Mỗ, Nam Từ Liêm. Giá 4,622 tỷ, 54m2 giá tốt . Tuấn 0392 969999",https://homedy.com/ban-can-ho-imperia-smart-city/ch-the-sapphire-toa-s203-tay-mo-nam-tu-liem-gia-4622-ty-54m2-tot-tuan-0392-969999-es3157034,"4,62 Tỷ",4620.0,4.62,462.0,"Quận Nam Từ Liêm, TP Hà Nội",Quận Nam Từ Liêm,54.0,
Bán đất: Bằng Liệt - Hoàng Liệt - Hoàng Mai - 62m,https://homedy.com/ban-dat-quan-hoang-mai-ha-noi/bang-liet-62m-es3163828,"9,8 Tỷ",9800.0,9.8,98.0,"Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,62.0,
"Bán Nhanh Phân Lô Vương Thừa Vũ, ô tô tránh, 91m2, 4 tầng, 4,5m MT, giá 25,9 tỷ",https://homedy.com/ban-nha-rieng-quan-thanh-xuan-ha-noi/nhanh-phan-lo-vuong-thua-vu-o-to-tranh-91m2-4-tang-45m-mt-gia-259-ty-es3163826,"25,9 Tỷ",25900.0,25.9,259.0,"Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,91.0,
"Căn hộ 6 tầng-Trung tâm Đống Đa 35m 12,38 tỷ",https://homedy.com/ban-nha-rieng-quan-dong-da-ha-noi/can-ho-6-tang-trung-tam-35m-1238-ty-es3163823,"12,38 Tỷ",12380.0,12.38,1238.0,"Quận Đống Đa, Hà Nội",Quận Đống Đa,35.0,
BÁN GẤP nhà hiếm trung tâm Hai Bà Trưng Ô tô 22M 5 TỶ,https://homedy.com/ban-nha-rieng-quan-hai-ba-trung-ha-noi/gap-hiem-tam-o-to-22m-5-ty-es3163820,5 Tỷ,5000.0,5.0,5.0,"Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,22.0,
"Cần bán gấp căn 3 phòng ngủ 2VS, 80m2, Full nội thất giá 4,45 tỷ, Vinhomes Ocean Park Gia Lâm",https://homedy.com/ban-can-ho-vinhomes-ocean-park/gap-3-phong-ngu-2vs-80m2-full-noi-that-gia-445-ty-lam-es2017801,"4,45 Tỷ",4450.0,4.45,445.0,"huyện Gia Lâm, TP Hà Nội",huyện Gia Lâm,80.0,
"Bán cắt lỗ căn góc 2PN+1, 2 vệ sinh, 70m2, Full nội thất, chỉ 3,98 tỷ tại Vinhomes Ocean Park",https://homedy.com/ban-can-ho-vinhomes-ocean-park/cat-lo-goc-2pn1-2-ve-sinh-70m2-full-noi-that-chi-398-ty-tai-es2026566,"3,98 Tỷ",3980.0,3.98,398.0,"huyện Gia Lâm, TP Hà Nội",huyện Gia Lâm,70.0,
